name,code,population,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24
Harlingen,GM0072,15830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,2,1,1,0,0,2,1,0,3,4,7,2,2,4,1,3,4,5,1,2,2,2,2,4,2,2,2,4,3,0,2,5,7,3,0,0,0,0,0,1,1,2,2,2,1,1,2,0,0,0,0,1,3,1,0,2,5,3,4,0,4,1,4,1,1,3,1,0,2,3,1,1,3,3,1,0,1,2,3,4,1,3,4,2
Heerenveen,GM0074,50603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,1,2,6,4,3,3,0,1,5,12,5,1,4,2,1,5,6,4,3,2,0,0,0,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,2,2,0,1,0,1,0,2,0,1,2,1,2,1,5,0,0,2,1,1,7,1,2,2,3,6,8,1,4,9,8,8,7,9,9,13,18,8,12,14,7,10,10,10,7,7,7,9,11,7,5,6,4,2,9,13,14,6,13,3,10,5,8,9,9,6,17,4,3,3,1,3,5,5,8,3,7,11,6,5,8,3,2,4,5,6,2,5,5,3,7,6,3,6,10,15,13,6,6,11,5,8,9,8,16,14,14,8,6,19
Leeuwarden,GM0080,124427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0,2,0,2,3,4,1,3,0,0,4,4,2,2,2,2,0,4,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,1,4,1,3,3,2,4,5,2,2,5,3,1,1,2,2,0,0,1,1,2,0,3,1,2,3,2,2,4,3,6,7,16,13,11,17,13,12,9,9,23,36,18,45,31,39,41,30,24,20,29,32,42,42,32,31,52,87,39,23,39,36,38,28,26,26,17,25,21,31,21,27,19,19,18,20,16,16,24,23,12,18,20,10,11,9,9,7,7,21,14,19,21,29,15,18,18,17,20,18,23,19,14,13,18,9,18,10,8,15,14,15,16,14,10,17,20,32,26,43,34,18,28,48,41,62,51,57,41,31,51
Ooststellingwerf,GM0085,25398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,2,3,4,2,4,5,6,10,3,6,9,8,2,2,5,3,7,11,11,6,3,16,5,2,6,4,4,4,3,3,4,3,9,5,5,3,2,5,7,4,4,5,6,6,1,7,4,10,1,31,4,1,4,4,6,7,2,5,5,1,7,5,4,2,6,4,7,3,2,4,4,4,11,8,8,4,11,9,6,6,6
Opsterland,GM0086,29815,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,2,3,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,2,1,2,1,3,6,2,1,2,5,3,6,4,2,1,5,6,5,7,4,5,8,8,12,11,4,3,2,5,4,5,1,1,6,2,3,2,2,2,3,2,4,2,1,1,4,6,0,3,3,2,4,3,4,4,2,3,2,4,5,6,3,6,4,10,6,3,0,6,1,5,1,6,3,11,9,9,11,7,15,5,7,8,9,10,12,4,9,7,4
Schiermonnikoog,GM0088,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Smallingerland,GM0090,56069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,0,1,2,0,3,0,0,0,3,4,0,2,0,2,0,6,3,3,0,0,0,4,1,2,1,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,2,3,1,0,0,4,2,4,1,1,4,1,0,5,2,4,8,2,3,10,15,7,11,24,15,16,11,11,8,15,15,13,11,6,14,22,9,15,9,11,7,12,5,13,5,13,1,3,7,3,7,10,10,7,4,11,10,5,3,5,3,3,4,3,4,11,3,4,7,6,8,8,12,6,5,3,14,11,6,3,10,8,13,6,15,11,18,4,11,25,18,20,12,20,12,15,27
Terschelling,GM0093,4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,2,0,5,4,5,0,0,8,1,1,7,0,1,0,6,4,1,1,0,0,1,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,2,1,0,1
Vlieland,GM0096,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Weststellingwerf,GM0098,26094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1,1,0,2,0,0,3,2,0,3,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,2,2,0,1,0,0,2,1,2,0,2,2,3,6,5,3,3,1,1,1,2,4,0,4,4,11,4,3,2,4,5,6,8,12,11,5,15,7,6,8,6,12,11,16,4,4,4,9,4,6,2,5,3,3,4,5,7,6,3,3,3,3,8,3,2,8,1,7,3,1,1,6,5,5,0,4,4,5,3,3,3,5,5,6,7,4,3,2,9,6,12,11,7,16,11,10,10,12,9
Assen,GM0106,68808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,2,1,2,2,0,1,3,3,1,2,0,0,0,1,4,2,1,1,0,0,0,1,2,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,3,1,1,2,1,0,2,2,0,1,3,8,1,6,7,7,2,5,10,5,3,4,4,5,6,10,6,5,9,10,16,25,24,19,13,28,31,13,28,32,22,15,25,20,18,48,18,13,7,7,20,39,21,12,21,7,11,14,8,10,5,3,13,9,7,11,4,10,5,17,1,21,22,21,13,18,10,8,4,13,9,9,7,11,8,15,16,8,18,7,6,19,7,8,21,14,4,18,19,23,33,28,17,24,21,15
Coevorden,GM0109,35306,0,0,0,0,0,0,2,0,0,2,2,0,5,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,0,2,0,0,1,3,1,0,2,2,3,0,0,2,2,1,4,0,0,1,0,0,1,2,0,1,0,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,9,1,1,0,1,1,3,3,1,1,1,4,4,1,7,2,3,6,7,14,13,18,10,9,7,3,10,11,11,10,7,10,11,9,14,8,11,1,9,10,9,9,13,4,6,9,11,15,6,7,7,7,1,4,5,10,11,9,14,5,15,23,7,14,4,6,12,5,5,2,3,1,5,6,8,13,5,5,5,7,13,13,6,19,24,7,26,19,30,21,30,20,17,19,25
Emmen,GM0114,107019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,1,1,0,2,2,2,1,2,3,2,2,3,4,1,1,2,4,6,4,3,3,3,2,1,4,4,1,2,2,1,2,6,3,0,6,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,1,3,0,3,1,1,2,5,7,10,6,11,11,8,10,18,26,18,21,35,21,10,19,31,26,29,26,11,20,34,37,57,52,70,30,52,58,44,31,82,52,25,41,17,30,30,31,35,41,16,32,33,39,36,25,19,27,21,43,38,26,33,19,28,15,19,29,21,30,18,38,7,28,27,22,28,13,24,31,24,18,16,24,27,27,26,11,34,12,26,25,16,45,38,35,67,58,33,55,63,77,73,60,65,47,81,51
Hoogeveen,GM0118,55562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,3,1,0,1,2,2,2,3,1,1,2,4,4,1,4,1,0,1,3,4,4,6,4,1,0,5,5,1,0,3,0,0,1,1,2,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,3,0,1,0,9,2,3,5,1,4,2,6,5,3,8,0,5,5,9,9,36,20,13,16,16,12,22,19,36,23,23,36,26,23,25,21,10,11,12,17,24,17,24,14,12,10,11,10,6,5,10,7,13,8,10,10,17,7,23,3,12,18,8,5,2,14,5,7,8,4,6,2,3,18,8,11,10,9,6,29,12,24,35,57,34,24,34,80,35,83,75,42,66,19,45
Meppel,GM0119,34291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,2,0,0,2,1,1,3,2,2,1,1,0,0,3,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,4,0,1,3,4,0,3,7,4,3,8,3,5,5,3,3,2,4,3,6,9,3,5,3,9,12,9,8,4,9,3,10,10,8,15,15,7,4,5,8,9,8,11,4,13,5,4,9,8,2,3,1,12,7,4,4,8,7,9,1,3,14,5,9,2,4,9,9,14,5,5,3,10,3,11,3,7,3,4,8,8,13,7,19,11,6,12,24,15,19,29,16,15,18,35
Almelo,GM0141,73184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,2,1,4,1,1,5,3,2,4,1,6,5,0,3,8,4,1,0,0,5,1,6,3,0,0,3,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,0,1,0,2,3,2,0,0,2,0,0,1,2,3,0,1,1,2,0,0,5,2,4,8,5,10,4,4,0,3,7,8,1,9,2,7,14,11,19,4,18,45,16,26,16,23,11,29,30,20,27,10,51,40,27,36,27,28,41,78,69,82,58,54,21,76,87,97,66,44,31,60,48,62,43,56,13,62,33,58,69,31,58,23,37,18,44,26,41,15,57,33,15,26,17,30,28,52,18,23,14,17,31,38,47,41,50,51,23,41,50,43,39,66,92,57,90,96,71,42,32,95
Borne,GM0147,23592,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,2,1,2,4,2,1,3,0,1,2,1,1,2,2,0,4,0,1,1,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,2,0,1,1,0,2,1,0,1,0,1,1,4,2,2,3,7,3,6,9,9,8,15,13,19,6,2,16,21,14,4,13,9,15,17,22,9,16,15,2,14,21,13,15,18,5,13,10,7,9,9,3,5,4,9,15,1,10,8,6,3,7,7,8,2,17,3,5,9,4,14,13,9,2,10,6,7,8,11,12,13,14,19,11,10,13,8,19,24,28,20,45,27,39,20,26,38
Dalfsen,GM0148,28925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,2,1,1,1,1,1,1,0,0,0,3,3,3,3,6,1,1,1,8,3,0,3,1,1,2,5,1,1,3,2,3,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,2,0,3,0,0,3,1,2,2,1,1,1,2,3,9,7,2,7,3,6,9,9,5,9,10,21,6,10,7,7,14,5,12,12,13,17,12,13,20,8,17,21,20,11,9,14,11,11,6,10,10,7,10,18,5,7,8,3,16,7,8,16,0,7,7,9,4,5,4,1,3,3,5,5,3,7,4,5,10,4,4,1,7,8,6,5,14,5,24,20,13,16,8,20,18,34,15,12,13,8,15
Deventer,GM0150,101081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3,9,0,1,3,6,5,3,12,1,7,2,6,3,2,4,5,6,3,5,3,14,5,2,7,1,2,6,8,15,5,12,6,3,3,3,5,4,4,2,1,4,4,4,7,4,1,1,1,4,7,0,2,2,2,4,0,1,1,0,0,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0,2,1,2,2,2,2,0,1,2,1,5,6,5,1,3,1,0,4,1,2,2,1,5,0,4,1,3,0,1,4,0,2,1,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,1,3,4,3,3,3,0,1,2,2,0,0,2,2,2,1,3,1,2,0,2,3,3,1,0,2,1,0,3,0,0,1,3,2,0,5,1,3,4,2,1,2,4,8,3,4,4,6,7,11,5,7,13,12,18,15,9,13,14,14,16,26,18,22,26,27,30,18,34,34,24,44,27,22,34,43,30,31,24,39,32,47,54,55,33,25,44,49,29,25,34,19,30,34,25,26,15,21,13,21,15,17,25,27,27,33,30,33,26,22,20,28,27,34,35,29,49,31,30,24,61,59,32,78,108,26,58,88,72,79,91,55,56,48,105,69,81,56,45,75,70,53
